"Pressure","VMAG","Velocity:0","Velocity:1","Velocity:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.073367,0.13683,-0.082777,0.10881,0,1,0.673,0.5,0.673,0
-0.073526,0.13626,-0.081606,0.10896,0,1,0.674,0.5,0.674,0
-0.073685,0.1357,-0.080435,0.10911,0,1,0.675,0.5,0.675,0
-0.073844,0.13514,-0.079265,0.10927,0,1,0.676,0.5,0.676,0
-0.074003,0.13457,-0.078094,0.10942,0,1,0.677,0.5,0.677,0
-0.074162,0.13401,-0.076923,0.10958,0,1,0.678,0.5,0.678,0
-0.074321,0.13344,-0.075753,0.10973,0,1,0.679,0.5,0.679,0
-0.074476,0.13289,-0.074571,0.10988,0,1,0.68,0.5,0.68,0
-0.074624,0.13235,-0.073364,0.11,0,1,0.681,0.5,0.681,0
-0.074772,0.13181,-0.072157,0.11013,0,1,0.682,0.5,0.682,0
-0.07492,0.13127,-0.07095,0.11026,0,1,0.683,0.5,0.683,0
-0.075068,0.13073,-0.069743,0.11039,0,1,0.684,0.5,0.684,0
-0.075216,0.13019,-0.068537,0.11052,0,1,0.685,0.5,0.685,0
-0.075364,0.12966,-0.06733,0.11065,0,1,0.686,0.5,0.686,0
-0.075512,0.12912,-0.066123,0.11078,0,1,0.687,0.5,0.687,0
-0.075654,0.1286,-0.064898,0.11089,0,1,0.688,0.5,0.688,0
-0.075791,0.12809,-0.063656,0.11099,0,1,0.689,0.5,0.689,0
-0.075928,0.12759,-0.062413,0.1111,0,1,0.69,0.5,0.69,0
-0.076064,0.12708,-0.06117,0.1112,0,1,0.691,0.5,0.691,0
-0.076201,0.12658,-0.059927,0.1113,0,1,0.692,0.5,0.692,0
-0.076338,0.12608,-0.058685,0.1114,0,1,0.693,0.5,0.693,0
-0.076474,0.12557,-0.057442,0.11151,0,1,0.694,0.5,0.694,0
-0.076611,0.12507,-0.056199,0.11161,0,1,0.695,0.5,0.695,0
-0.07674,0.12459,-0.054932,0.11169,0,1,0.696,0.5,0.696,0
-0.076865,0.12414,-0.053653,0.11177,0,1,0.697,0.5,0.697,0
-0.07699,0.12368,-0.052374,0.11184,0,1,0.698,0.5,0.698,0
-0.077115,0.12322,-0.051096,0.11192,0,1,0.699,0.5,0.699,0
-0.07724,0.12276,-0.049817,0.11199,0,1,0.7,0.5,0.7,0
-0.077365,0.1223,-0.048538,0.11207,0,1,0.701,0.5,0.701,0
-0.07749,0.12184,-0.047259,0.11214,0,1,0.702,0.5,0.702,0
-0.077615,0.12138,-0.045981,0.11222,0,1,0.703,0.5,0.703,0
-0.077729,0.12097,-0.04467,0.11227,0,1,0.704,0.5,0.704,0
-0.077842,0.12057,-0.043355,0.11231,0,1,0.705,0.5,0.705,0
-0.077955,0.12017,-0.04204,0.11236,0,1,0.706,0.5,0.706,0
-0.078068,0.11976,-0.040725,0.11241,0,1,0.707,0.5,0.707,0
-0.078181,0.11936,-0.03941,0.11245,0,1,0.708,0.5,0.708,0
-0.078294,0.11896,-0.038095,0.1125,0,1,0.709,0.5,0.709,0
-0.078407,0.11856,-0.036781,0.11255,0,1,0.71,0.5,0.71,0
-0.078519,0.11816,-0.035463,0.11259,0,1,0.711,0.5,0.711,0
-0.07862,0.11783,-0.034111,0.11261,0,1,0.712,0.5,0.712,0
-0.078721,0.11749,-0.032759,0.11263,0,1,0.713,0.5,0.713,0
-0.078822,0.11716,-0.031407,0.11264,0,1,0.714,0.5,0.714,0
-0.078922,0.11683,-0.030055,0.11266,0,1,0.715,0.5,0.715,0
-0.079023,0.1165,-0.028703,0.11268,0,1,0.716,0.5,0.716,0
-0.079124,0.11616,-0.027352,0.1127,0,1,0.717,0.5,0.717,0
-0.079225,0.11583,-0.026,0.11271,0,1,0.718,0.5,0.718,0
-0.079322,0.11552,-0.024638,0.11272,0,1,0.719,0.5,0.719,0
-0.079411,0.11527,-0.023248,0.11271,0,1,0.72,0.5,0.72,0
-0.079499,0.11502,-0.021858,0.1127,0,1,0.721,0.5,0.721,0
-0.079587,0.11477,-0.020468,0.11268,0,1,0.722,0.5,0.722,0
-0.079675,0.11452,-0.019078,0.11267,0,1,0.723,0.5,0.723,0
-0.079764,0.11427,-0.017688,0.11266,0,1,0.724,0.5,0.724,0
-0.079852,0.11402,-0.016298,0.11264,0,1,0.725,0.5,0.725,0
-0.07994,0.11378,-0.014908,0.11263,0,1,0.726,0.5,0.726,0
-0.080023,0.11357,-0.0135,0.1126,0,1,0.727,0.5,0.727,0
-0.080099,0.11342,-0.012071,0.11256,0,1,0.728,0.5,0.728,0
-0.080174,0.11327,-0.010641,0.11251,0,1,0.729,0.5,0.729,0
-0.08025,0.11312,-0.0092111,0.11247,0,1,0.73,0.5,0.73,0
-0.080326,0.11296,-0.0077814,0.11242,0,1,0.731,0.5,0.731,0
-0.080401,0.11281,-0.0063517,0.11238,0,1,0.732,0.5,0.732,0
-0.080477,0.11266,-0.004922,0.11233,0,1,0.733,0.5,0.733,0
-0.080553,0.11251,-0.0034922,0.11229,0,1,0.734,0.5,0.734,0
-0.08062,0.11243,-0.0020363,0.11222,0,1,0.735,0.5,0.735,0
-0.080684,0.11239,-0.00056469,0.11215,0,1,0.736,0.5,0.736,0
-0.080747,0.11235,0.00090688,0.11207,0,1,0.737,0.5,0.737,0
-0.08081,0.11231,0.0023785,0.11199,0,1,0.738,0.5,0.738,0
-0.080874,0.11228,0.0038501,0.11192,0,1,0.739,0.5,0.739,0
-0.080937,0.11224,0.0053217,0.11184,0,1,0.74,0.5,0.74,0
-0.081,0.1122,0.0067933,0.11176,0,1,0.741,0.5,0.741,0
-0.081063,0.11216,0.0082649,0.11169,0,1,0.742,0.5,0.742,0
-0.081117,0.11222,0.0097728,0.11158,0,1,0.743,0.5,0.743,0
-0.081168,0.11231,0.011289,0.11147,0,1,0.744,0.5,0.744,0
-0.081219,0.1124,0.012805,0.11136,0,1,0.745,0.5,0.745,0
-0.08127,0.11249,0.014322,0.11125,0,1,0.746,0.5,0.746,0
-0.081321,0.11258,0.015838,0.11114,0,1,0.747,0.5,0.747,0
-0.081372,0.11266,0.017354,0.11103,0,1,0.748,0.5,0.748,0
-0.081424,0.11275,0.018871,0.11093,0,1,0.749,0.5,0.749,0
-0.081475,0.11284,0.020387,0.11082,0,1,0.75,0.5,0.75,0
-0.081514,0.11307,0.021952,0.11067,0,1,0.751,0.5,0.751,0
-0.081552,0.11329,0.023516,0.11053,0,1,0.752,0.5,0.752,0
-0.081591,0.11352,0.025081,0.11039,0,1,0.753,0.5,0.753,0
-0.08163,0.11375,0.026646,0.11024,0,1,0.754,0.5,0.754,0
-0.081669,0.11397,0.02821,0.1101,0,1,0.755,0.5,0.755,0
-0.081708,0.1142,0.029775,0.10996,0,1,0.756,0.5,0.756,0
-0.081747,0.11443,0.031339,0.10981,0,1,0.757,0.5,0.757,0
-0.081783,0.11468,0.032914,0.10966,0,1,0.758,0.5,0.758,0
-0.08181,0.11506,0.034531,0.10948,0,1,0.759,0.5,0.759,0
-0.081836,0.11544,0.036149,0.10931,0,1,0.76,0.5,0.76,0
-0.081863,0.11581,0.037766,0.10913,0,1,0.761,0.5,0.761,0
-0.081889,0.11619,0.039384,0.10895,0,1,0.762,0.5,0.762,0
-0.081916,0.11657,0.041001,0.10877,0,1,0.763,0.5,0.763,0
-0.081943,0.11694,0.042618,0.1086,0,1,0.764,0.5,0.764,0
-0.081969,0.11732,0.044236,0.10842,0,1,0.765,0.5,0.765,0
-0.081991,0.11776,0.045875,0.10823,0,1,0.766,0.5,0.766,0
-0.082006,0.11829,0.04755,0.10802,0,1,0.767,0.5,0.767,0
-0.08202,0.11883,0.049226,0.1078,0,1,0.768,0.5,0.768,0
-0.082035,0.11936,0.050901,0.10759,0,1,0.769,0.5,0.769,0
-0.082049,0.1199,0.052576,0.10738,0,1,0.77,0.5,0.77,0
-0.082064,0.12043,0.054252,0.10717,0,1,0.771,0.5,0.771,0
-0.082078,0.12097,0.055927,0.10695,0,1,0.772,0.5,0.772,0
-0.082092,0.1215,0.057602,0.10674,0,1,0.773,0.5,0.773,0
-0.0821,0.12213,0.059314,0.10651,0,1,0.774,0.5,0.774,0
-0.082103,0.12283,0.061053,0.10626,0,1,0.775,0.5,0.775,0
-0.082105,0.12353,0.062793,0.10601,0,1,0.776,0.5,0.776,0
-0.082107,0.12423,0.064532,0.10576,0,1,0.777,0.5,0.777,0
-0.08211,0.12494,0.066272,0.10552,0,1,0.778,0.5,0.778,0
-0.082112,0.12564,0.068011,0.10527,0,1,0.779,0.5,0.779,0
-0.082115,0.12634,0.069751,0.10502,0,1,0.78,0.5,0.78,0
-0.082117,0.12704,0.07149,0.10477,0,1,0.781,0.5,0.781,0
-0.082111,0.12787,0.073283,0.1045,0,1,0.782,0.5,0.782,0
-0.082101,0.12874,0.075094,0.10422,0,1,0.783,0.5,0.783,0
-0.082092,0.12961,0.076905,0.10393,0,1,0.784,0.5,0.784,0
-0.082083,0.13048,0.078716,0.10365,0,1,0.785,0.5,0.785,0
-0.082073,0.13135,0.080527,0.10337,0,1,0.786,0.5,0.786,0
-0.082064,0.13222,0.082337,0.10308,0,1,0.787,0.5,0.787,0
-0.082054,0.13309,0.084148,0.1028,0,1,0.788,0.5,0.788,0
-0.082045,0.13396,0.085959,0.10252,0,1,0.789,0.5,0.789,0
-0.082025,0.135,0.087844,0.1022,0,1,0.79,0.5,0.79,0
-0.082004,0.13604,0.089735,0.10188,0,1,0.791,0.5,0.791,0
-0.081983,0.13709,0.091625,0.10156,0,1,0.792,0.5,0.792,0
-0.081962,0.13813,0.093515,0.10124,0,1,0.793,0.5,0.793,0
-0.081941,0.13918,0.095406,0.10092,0,1,0.794,0.5,0.794,0
-0.08192,0.14022,0.097296,0.1006,0,1,0.795,0.5,0.795,0
-0.081899,0.14127,0.099186,0.10028,0,1,0.796,0.5,0.796,0
-0.081876,0.14233,0.10109,0.099959,0,1,0.797,0.5,0.797,0
-0.081844,0.14356,0.10307,0.099604,0,1,0.798,0.5,0.798,0
-0.081812,0.14478,0.10505,0.099249,0,1,0.799,0.5,0.799,0
-0.081779,0.14601,0.10702,0.098894,0,1,0.8,0.5,0.8,0
-0.081747,0.14723,0.109,0.098539,0,1,0.801,0.5,0.801,0
-0.081714,0.14845,0.11098,0.098183,0,1,0.802,0.5,0.802,0
-0.081682,0.14968,0.11296,0.097828,0,1,0.803,0.5,0.803,0
-0.08165,0.1509,0.11494,0.097473,0,1,0.804,0.5,0.804,0
-0.081614,0.15218,0.11695,0.097107,0,1,0.805,0.5,0.805,0
-0.08157,0.15359,0.11903,0.096716,0,1,0.806,0.5,0.806,0
-0.081527,0.15499,0.12111,0.096325,0,1,0.807,0.5,0.807,0
-0.081484,0.1564,0.12319,0.095934,0,1,0.808,0.5,0.808,0
-0.08144,0.15781,0.12527,0.095543,0,1,0.809,0.5,0.809,0
-0.081397,0.15921,0.12734,0.095152,0,1,0.81,0.5,0.81,0
-0.081353,0.16062,0.12942,0.094761,0,1,0.811,0.5,0.811,0
-0.08131,0.16203,0.1315,0.09437,0,1,0.812,0.5,0.812,0
-0.081261,0.16353,0.13363,0.093962,0,1,0.813,0.5,0.813,0
-0.081207,0.16512,0.13582,0.093535,0,1,0.814,0.5,0.814,0
-0.081152,0.16672,0.13801,0.093109,0,1,0.815,0.5,0.815,0
-0.081098,0.16831,0.1402,0.092683,0,1,0.816,0.5,0.816,0
-0.081044,0.1699,0.14239,0.092257,0,1,0.817,0.5,0.817,0
-0.08099,0.1715,0.14458,0.09183,0,1,0.818,0.5,0.818,0
-0.080936,0.17309,0.14677,0.091404,0,1,0.819,0.5,0.819,0
-0.080881,0.17469,0.14896,0.090978,0,1,0.82,0.5,0.82,0
-0.08082,0.17642,0.15123,0.090527,0,1,0.821,0.5,0.821,0
-0.080755,0.17821,0.15355,0.090066,0,1,0.822,0.5,0.822,0
-0.080691,0.18,0.15586,0.089605,0,1,0.823,0.5,0.823,0
-0.080626,0.18178,0.15817,0.089144,0,1,0.824,0.5,0.824,0
-0.080561,0.18357,0.16049,0.088683,0,1,0.825,0.5,0.825,0
-0.080497,0.18536,0.1628,0.088222,0,1,0.826,0.5,0.826,0
-0.080432,0.18715,0.16511,0.087761,0,1,0.827,0.5,0.827,0
-0.080367,0.18894,0.16743,0.0873,0,1,0.828,0.5,0.828,0
-0.080294,0.19091,0.16986,0.08681,0,1,0.829,0.5,0.829,0
-0.080219,0.1929,0.17231,0.086315,0,1,0.83,0.5,0.83,0
-0.080145,0.19489,0.17476,0.08582,0,1,0.831,0.5,0.831,0
-0.08007,0.19688,0.17722,0.085325,0,1,0.832,0.5,0.832,0
-0.079995,0.19887,0.17967,0.084831,0,1,0.833,0.5,0.833,0
-0.079921,0.20087,0.18212,0.084336,0,1,0.834,0.5,0.834,0
-0.079846,0.20286,0.18457,0.083841,0,1,0.835,0.5,0.835,0
-0.079771,0.20486,0.18703,0.083344,0,1,0.836,0.5,0.836,0
-0.079686,0.20707,0.18964,0.082817,0,1,0.837,0.5,0.837,0
-0.079602,0.20927,0.19224,0.08229,0,1,0.838,0.5,0.838,0
-0.079518,0.21148,0.19484,0.081763,0,1,0.839,0.5,0.839,0
-0.079433,0.21368,0.19745,0.081235,0,1,0.84,0.5,0.84,0
-0.079349,0.21588,0.20005,0.080708,0,1,0.841,0.5,0.841,0
-0.079265,0.21809,0.20266,0.080181,0,1,0.842,0.5,0.842,0
-0.079181,0.22029,0.20526,0.079654,0,1,0.843,0.5,0.843,0
-0.079094,0.22255,0.20791,0.079119,0,1,0.844,0.5,0.844,0
-0.079001,0.22498,0.21068,0.078561,0,1,0.845,0.5,0.845,0
-0.078907,0.22741,0.21346,0.078003,0,1,0.846,0.5,0.846,0
-0.078814,0.22983,0.21623,0.077446,0,1,0.847,0.5,0.847,0
-0.07872,0.23226,0.219,0.076888,0,1,0.848,0.5,0.848,0
-0.078627,0.23469,0.22178,0.07633,0,1,0.849,0.5,0.849,0
-0.078533,0.23711,0.22455,0.075772,0,1,0.85,0.5,0.85,0
-0.07844,0.23954,0.22732,0.075214,0,1,0.851,0.5,0.851,0
-0.078343,0.24207,0.23018,0.074644,0,1,0.852,0.5,0.852,0
-0.078241,0.24473,0.23314,0.074058,0,1,0.853,0.5,0.853,0
-0.078138,0.2474,0.2361,0.073472,0,1,0.854,0.5,0.854,0
-0.078036,0.25006,0.23906,0.072886,0,1,0.855,0.5,0.855,0
-0.077934,0.25272,0.24202,0.0723,0,1,0.856,0.5,0.856,0
-0.077832,0.25538,0.24498,0.071713,0,1,0.857,0.5,0.857,0
-0.07773,0.25804,0.24794,0.071127,0,1,0.858,0.5,0.858,0
-0.077628,0.26071,0.2509,0.070541,0,1,0.859,0.5,0.859,0
-0.077521,0.26352,0.25399,0.069939,0,1,0.86,0.5,0.86,0
-0.077411,0.26643,0.25715,0.069328,0,1,0.861,0.5,0.861,0
-0.0773,0.26934,0.26032,0.068716,0,1,0.862,0.5,0.862,0
-0.07719,0.27226,0.26348,0.068104,0,1,0.863,0.5,0.863,0
-0.07708,0.27517,0.26664,0.067493,0,1,0.864,0.5,0.864,0
-0.07697,0.27808,0.26981,0.066881,0,1,0.865,0.5,0.865,0
-0.076859,0.28099,0.27297,0.06627,0,1,0.866,0.5,0.866,0
-0.076749,0.2839,0.27614,0.065658,0,1,0.867,0.5,0.867,0
-0.076633,0.28702,0.27948,0.065029,0,1,0.868,0.5,0.868,0
-0.076515,0.29019,0.28287,0.064395,0,1,0.869,0.5,0.869,0
-0.076397,0.29336,0.28625,0.063761,0,1,0.87,0.5,0.87,0
-0.07628,0.29654,0.28964,0.063128,0,1,0.871,0.5,0.871,0
-0.076162,0.29971,0.29302,0.062494,0,1,0.872,0.5,0.872,0
-0.076044,0.30288,0.29641,0.061861,0,1,0.873,0.5,0.873,0
-0.075926,0.30605,0.29979,0.061227,0,1,0.874,0.5,0.874,0
-0.075809,0.30923,0.30318,0.060594,0,1,0.875,0.5,0.875,0
-0.075684,0.31267,0.30681,0.059942,0,1,0.876,0.5,0.876,0
-0.07556,0.31612,0.31043,0.059291,0,1,0.877,0.5,0.877,0
-0.075435,0.31957,0.31406,0.058639,0,1,0.878,0.5,0.878,0
-0.07531,0.32301,0.31768,0.057988,0,1,0.879,0.5,0.879,0
-0.075186,0.32646,0.32131,0.057337,0,1,0.88,0.5,0.88,0
-0.075061,0.32991,0.32493,0.056685,0,1,0.881,0.5,0.881,0
-0.074936,0.33336,0.32856,0.056034,0,1,0.882,0.5,0.882,0
-0.074811,0.33686,0.33223,0.05538,0,1,0.883,0.5,0.883,0
-0.07468,0.34059,0.33611,0.054716,0,1,0.884,0.5,0.884,0
-0.074549,0.34433,0.33999,0.054051,0,1,0.885,0.5,0.885,0
-0.074418,0.34806,0.34387,0.053387,0,1,0.886,0.5,0.886,0
-0.074288,0.3518,0.34775,0.052723,0,1,0.887,0.5,0.887,0
-0.074157,0.35553,0.35164,0.052059,0,1,0.888,0.5,0.888,0
-0.074026,0.35927,0.35552,0.051394,0,1,0.889,0.5,0.889,0
-0.073895,0.36301,0.3594,0.05073,0,1,0.89,0.5,0.89,0
-0.073762,0.36685,0.36338,0.050063,0,1,0.891,0.5,0.891,0
-0.073626,0.37089,0.36753,0.049392,0,1,0.892,0.5,0.892,0
-0.07349,0.37492,0.37169,0.04872,0,1,0.893,0.5,0.893,0
-0.073354,0.37896,0.37584,0.048049,0,1,0.894,0.5,0.894,0
-0.073218,0.38299,0.37999,0.047377,0,1,0.895,0.5,0.895,0
-0.073081,0.38703,0.38415,0.046706,0,1,0.896,0.5,0.896,0
-0.072945,0.39107,0.3883,0.046034,0,1,0.897,0.5,0.897,0
-0.072809,0.3951,0.39245,0.045363,0,1,0.898,0.5,0.898,0
-0.07267,0.39931,0.39677,0.044691,0,1,0.899,0.5,0.899,0
-0.07253,0.40365,0.4012,0.044019,0,1,0.9,0.5,0.9,0
-0.072389,0.408,0.40564,0.043346,0,1,0.901,0.5,0.901,0
-0.072248,0.41234,0.41008,0.042674,0,1,0.902,0.5,0.902,0
-0.072107,0.41669,0.41452,0.042002,0,1,0.903,0.5,0.903,0
-0.071967,0.42103,0.41896,0.04133,0,1,0.904,0.5,0.904,0
-0.071826,0.42538,0.4234,0.040658,0,1,0.905,0.5,0.905,0
-0.071685,0.42972,0.42783,0.039985,0,1,0.906,0.5,0.906,0
-0.071542,0.43431,0.43249,0.039318,0,1,0.907,0.5,0.907,0
-0.071397,0.43897,0.43723,0.038652,0,1,0.908,0.5,0.908,0
-0.071253,0.44363,0.44196,0.037987,0,1,0.909,0.5,0.909,0
-0.071109,0.44829,0.44669,0.037321,0,1,0.91,0.5,0.91,0
-0.070964,0.45295,0.45143,0.036656,0,1,0.911,0.5,0.911,0
-0.07082,0.45761,0.45616,0.03599,0,1,0.912,0.5,0.912,0
-0.070676,0.46227,0.46089,0.035324,0,1,0.913,0.5,0.913,0
-0.070531,0.46693,0.46563,0.034659,0,1,0.914,0.5,0.914,0
-0.070385,0.4719,0.47064,0.034007,0,1,0.915,0.5,0.915,0
-0.070238,0.47688,0.47568,0.033356,0,1,0.916,0.5,0.916,0
-0.070091,0.48186,0.48071,0.032705,0,1,0.917,0.5,0.917,0
-0.069944,0.48684,0.48575,0.032054,0,1,0.918,0.5,0.918,0
-0.069797,0.49182,0.49078,0.031403,0,1,0.919,0.5,0.919,0
-0.06965,0.4968,0.49582,0.030752,0,1,0.92,0.5,0.92,0
-0.069503,0.50178,0.50085,0.030101,0,1,0.921,0.5,0.921,0
-0.069356,0.5068,0.50593,0.029453,0,1,0.922,0.5,0.922,0
-0.069207,0.5121,0.51126,0.028826,0,1,0.923,0.5,0.923,0
-0.069059,0.51739,0.5166,0.028198,0,1,0.924,0.5,0.924,0
-0.06891,0.52269,0.52194,0.02757,0,1,0.925,0.5,0.925,0
-0.068762,0.52799,0.52728,0.026943,0,1,0.926,0.5,0.926,0
-0.068613,0.53329,0.53261,0.026315,0,1,0.927,0.5,0.927,0
-0.068465,0.53858,0.53795,0.025687,0,1,0.928,0.5,0.928,0
-0.068316,0.54388,0.54329,0.02506,0,1,0.929,0.5,0.929,0
-0.068168,0.54928,0.54872,0.024442,0,1,0.93,0.5,0.93,0
-0.068019,0.55488,0.55436,0.023847,0,1,0.931,0.5,0.931,0
-0.06787,0.56049,0.55999,0.023252,0,1,0.932,0.5,0.932,0
-0.067721,0.5661,0.56563,0.022657,0,1,0.933,0.5,0.933,0
-0.067572,0.5717,0.57126,0.022062,0,1,0.934,0.5,0.934,0
-0.067424,0.57731,0.5769,0.021467,0,1,0.935,0.5,0.935,0
-0.067275,0.58292,0.58253,0.020872,0,1,0.936,0.5,0.936,0
-0.067126,0.58852,0.58817,0.020277,0,1,0.937,0.5,0.937,0
-0.066978,0.59428,0.59394,0.019703,0,1,0.938,0.5,0.938,0
-0.06683,0.60018,0.59986,0.01915,0,1,0.939,0.5,0.939,0
-0.066682,0.60608,0.60578,0.018598,0,1,0.94,0.5,0.94,0
-0.066534,0.61198,0.6117,0.018045,0,1,0.941,0.5,0.941,0
-0.066386,0.61788,0.61762,0.017492,0,1,0.942,0.5,0.942,0
-0.066238,0.62378,0.62354,0.016939,0,1,0.943,0.5,0.943,0
-0.06609,0.62968,0.62946,0.016386,0,1,0.944,0.5,0.944,0
-0.065942,0.63558,0.63538,0.015833,0,1,0.945,0.5,0.945,0
-0.065795,0.64167,0.64148,0.015316,0,1,0.946,0.5,0.946,0
-0.065649,0.64784,0.64767,0.014815,0,1,0.947,0.5,0.947,0
-0.065504,0.65401,0.65385,0.014314,0,1,0.948,0.5,0.948,0
-0.065358,0.66019,0.66003,0.013813,0,1,0.949,0.5,0.949,0
-0.065212,0.66636,0.66622,0.013312,0,1,0.95,0.5,0.95,0
-0.065066,0.67253,0.6724,0.012811,0,1,0.951,0.5,0.951,0
-0.06492,0.6787,0.67858,0.012309,0,1,0.952,0.5,0.952,0
-0.064775,0.68487,0.68477,0.011808,0,1,0.953,0.5,0.953,0
-0.064632,0.69125,0.69115,0.011361,0,1,0.954,0.5,0.954,0
-0.064489,0.69766,0.69757,0.010921,0,1,0.955,0.5,0.955,0
-0.064347,0.70407,0.70399,0.010481,0,1,0.956,0.5,0.956,0
-0.064205,0.71048,0.7104,0.010041,0,1,0.957,0.5,0.957,0
-0.064062,0.71689,0.71682,0.0096006,0,1,0.958,0.5,0.958,0
-0.06392,0.7233,0.72324,0.0091606,0,1,0.959,0.5,0.959,0
-0.063778,0.72971,0.72965,0.0087206,0,1,0.96,0.5,0.96,0
-0.063635,0.73613,0.73608,0.0082849,0,1,0.961,0.5,0.961,0
-0.063498,0.74274,0.74269,0.0079145,0,1,0.962,0.5,0.962,0
-0.06336,0.74934,0.7493,0.0075441,0,1,0.963,0.5,0.963,0
-0.063223,0.75595,0.75591,0.0071737,0,1,0.964,0.5,0.964,0
-0.063085,0.76256,0.76252,0.0068033,0,1,0.965,0.5,0.965,0
-0.062947,0.76916,0.76913,0.0064328,0,1,0.966,0.5,0.966,0
-0.06281,0.77577,0.77574,0.0060624,0,1,0.967,0.5,0.967,0
-0.062672,0.78237,0.78235,0.005692,0,1,0.968,0.5,0.968,0
-0.062536,0.78902,0.789,0.0053408,0,1,0.969,0.5,0.969,0
-0.062404,0.79577,0.79575,0.0050473,0,1,0.97,0.5,0.97,0
-0.062272,0.80252,0.8025,0.0047537,0,1,0.971,0.5,0.971,0
-0.062141,0.80927,0.80926,0.0044602,0,1,0.972,0.5,0.972,0
-0.062009,0.81602,0.81601,0.0041666,0,1,0.973,0.5,0.973,0
-0.061877,0.82277,0.82276,0.0038731,0,1,0.974,0.5,0.974,0
-0.061746,0.82952,0.82951,0.0035796,0,1,0.975,0.5,0.975,0
-0.061614,0.83627,0.83627,0.003286,0,1,0.976,0.5,0.976,0
-0.061485,0.84306,0.84305,0.0030285,0,1,0.977,0.5,0.977,0
-0.061361,0.84989,0.84989,0.0028172,0,1,0.978,0.5,0.978,0
-0.061236,0.85673,0.85672,0.0026059,0,1,0.979,0.5,0.979,0
-0.061111,0.86356,0.86356,0.0023946,0,1,0.98,0.5,0.98,0
-0.060987,0.8704,0.8704,0.0021833,0,1,0.981,0.5,0.981,0
-0.060862,0.87723,0.87723,0.001972,0,1,0.982,0.5,0.982,0
-0.060737,0.88407,0.88407,0.0017608,0,1,0.983,0.5,0.983,0
-0.060613,0.8909,0.8909,0.0015495,0,1,0.984,0.5,0.984,0
-0.060493,0.89775,0.89774,0.0013913,0,1,0.985,0.5,0.985,0
-0.060376,0.9046,0.90459,0.0012651,0,1,0.986,0.5,0.986,0
-0.060259,0.91144,0.91144,0.0011389,0,1,0.987,0.5,0.987,0
-0.060143,0.91829,0.91829,0.0010127,0,1,0.988,0.5,0.988,0
-0.060026,0.92514,0.92514,0.00088645,0,1,0.989,0.5,0.989,0
-0.059909,0.93199,0.93199,0.00076022,0,1,0.99,0.5,0.99,0
-0.059792,0.93884,0.93884,0.000634,0,1,0.991,0.5,0.991,0
-0.059676,0.94569,0.94569,0.00050778,0,1,0.992,0.5,0.992,0
-0.059608,0.94975,0.94975,0.00045024,0,1,0.993,0.5,0.993,0
-0.059552,0.95317,0.95317,0.00040856,0,1,0.994,0.5,0.994,0
-0.059495,0.95659,0.95659,0.00036688,0,1,0.995,0.5,0.995,0
-0.059439,0.96001,0.96001,0.0003252,0,1,0.996,0.5,0.996,0
-0.059383,0.96343,0.96343,0.00028352,0,1,0.997,0.5,0.997,0
-0.059326,0.96685,0.96685,0.00024184,0,1,0.998,0.5,0.998,0
-0.05927,0.97026,0.97026,0.00020016,0,1,0.999,0.5,0.999,0
-0.059214,0.97368,0.97368,0.00015848,0,1,1,0.5,1,0
