"Pressure","VMAG","Velocity:0","Velocity:1","Velocity:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.031951,0.20612,-0.17308,0.11184,0,1,0.425,0.425,0.5,0
-0.031997,0.20613,-0.1735,0.11119,0,1,0.426,0.426,0.5,0
-0.032043,0.20614,-0.17393,0.11055,0,1,0.427,0.427,0.5,0
-0.032089,0.20615,-0.17436,0.10991,0,1,0.428,0.428,0.5,0
-0.032135,0.20616,-0.17478,0.10926,0,1,0.429,0.429,0.5,0
-0.03218,0.20617,-0.17521,0.10861,0,1,0.43,0.43,0.5,0
-0.032224,0.20619,-0.17563,0.10794,0,1,0.431,0.431,0.5,0
-0.032267,0.20621,-0.17605,0.10727,0,1,0.432,0.432,0.5,0
-0.032311,0.20622,-0.17647,0.1066,0,1,0.433,0.433,0.5,0
-0.032355,0.20624,-0.17689,0.10593,0,1,0.434,0.434,0.5,0
-0.032398,0.20626,-0.17731,0.10526,0,1,0.435,0.435,0.5,0
-0.032442,0.20627,-0.17774,0.10459,0,1,0.436,0.436,0.5,0
-0.032486,0.20629,-0.17816,0.10392,0,1,0.437,0.437,0.5,0
-0.032528,0.20631,-0.17858,0.10323,0,1,0.438,0.438,0.5,0
-0.032569,0.20633,-0.17899,0.10254,0,1,0.439,0.439,0.5,0
-0.03261,0.20635,-0.17941,0.10184,0,1,0.44,0.44,0.5,0
-0.032652,0.20637,-0.17982,0.10114,0,1,0.441,0.441,0.5,0
-0.032693,0.2064,-0.18024,0.10045,0,1,0.442,0.442,0.5,0
-0.032734,0.20642,-0.18066,0.09975,0,1,0.443,0.443,0.5,0
-0.032775,0.20644,-0.18107,0.099054,0,1,0.444,0.444,0.5,0
-0.032816,0.20646,-0.18149,0.098357,0,1,0.445,0.445,0.5,0
-0.032855,0.20649,-0.1819,0.097642,0,1,0.446,0.446,0.5,0
-0.032894,0.20652,-0.18231,0.096918,0,1,0.447,0.447,0.5,0
-0.032932,0.20655,-0.18272,0.096195,0,1,0.448,0.448,0.5,0
-0.03297,0.20658,-0.18313,0.095471,0,1,0.449,0.449,0.5,0
-0.033008,0.20661,-0.18354,0.094748,0,1,0.45,0.45,0.5,0
-0.033047,0.20664,-0.18395,0.094024,0,1,0.451,0.451,0.5,0
-0.033085,0.20667,-0.18436,0.093301,0,1,0.452,0.452,0.5,0
-0.033123,0.2067,-0.18477,0.092577,0,1,0.453,0.453,0.5,0
-0.033159,0.20674,-0.18517,0.091831,0,1,0.454,0.454,0.5,0
-0.033194,0.20678,-0.18558,0.09108,0,1,0.455,0.455,0.5,0
-0.033229,0.20681,-0.18598,0.09033,0,1,0.456,0.456,0.5,0
-0.033265,0.20685,-0.18638,0.08958,0,1,0.457,0.457,0.5,0
-0.0333,0.20689,-0.18679,0.08883,0,1,0.458,0.458,0.5,0
-0.033335,0.20693,-0.18719,0.08808,0,1,0.459,0.459,0.5,0
-0.03337,0.20697,-0.18759,0.087329,0,1,0.46,0.46,0.5,0
-0.033405,0.20701,-0.188,0.086577,0,1,0.461,0.461,0.5,0
-0.033437,0.20706,-0.18839,0.085801,0,1,0.462,0.462,0.5,0
-0.033469,0.20711,-0.18879,0.085024,0,1,0.463,0.463,0.5,0
-0.033501,0.20716,-0.18919,0.084247,0,1,0.464,0.464,0.5,0
-0.033532,0.20721,-0.18958,0.08347,0,1,0.465,0.465,0.5,0
-0.033564,0.20726,-0.18998,0.082693,0,1,0.466,0.466,0.5,0
-0.033596,0.20731,-0.19038,0.081916,0,1,0.467,0.467,0.5,0
-0.033628,0.20736,-0.19077,0.081139,0,1,0.468,0.468,0.5,0
-0.033659,0.20741,-0.19117,0.080355,0,1,0.469,0.469,0.5,0
-0.033687,0.20747,-0.19156,0.079552,0,1,0.47,0.47,0.5,0
-0.033715,0.20753,-0.19195,0.078748,0,1,0.471,0.471,0.5,0
-0.033743,0.20759,-0.19233,0.077944,0,1,0.472,0.472,0.5,0
-0.033771,0.20765,-0.19272,0.07714,0,1,0.473,0.473,0.5,0
-0.033799,0.20771,-0.19311,0.076337,0,1,0.474,0.474,0.5,0
-0.033827,0.20778,-0.1935,0.075533,0,1,0.475,0.475,0.5,0
-0.033855,0.20784,-0.19389,0.074729,0,1,0.476,0.476,0.5,0
-0.033882,0.20791,-0.19428,0.073914,0,1,0.477,0.477,0.5,0
-0.033906,0.20798,-0.19466,0.073084,0,1,0.478,0.478,0.5,0
-0.03393,0.20805,-0.19504,0.072253,0,1,0.479,0.479,0.5,0
-0.033954,0.20813,-0.19542,0.071423,0,1,0.48,0.48,0.5,0
-0.033978,0.2082,-0.1958,0.070592,0,1,0.481,0.481,0.5,0
-0.034003,0.20828,-0.19618,0.069762,0,1,0.482,0.482,0.5,0
-0.034027,0.20835,-0.19656,0.068932,0,1,0.483,0.483,0.5,0
-0.034051,0.20843,-0.19694,0.068101,0,1,0.484,0.484,0.5,0
-0.034072,0.20851,-0.19732,0.067254,0,1,0.485,0.485,0.5,0
-0.034092,0.2086,-0.19769,0.066397,0,1,0.486,0.486,0.5,0
-0.034112,0.20869,-0.19806,0.065541,0,1,0.487,0.487,0.5,0
-0.034132,0.20878,-0.19844,0.064684,0,1,0.488,0.488,0.5,0
-0.034152,0.20887,-0.19881,0.063827,0,1,0.489,0.489,0.5,0
-0.034172,0.20896,-0.19918,0.06297,0,1,0.49,0.49,0.5,0
-0.034192,0.20905,-0.19956,0.062113,0,1,0.491,0.491,0.5,0
-0.034212,0.20914,-0.19993,0.061256,0,1,0.492,0.492,0.5,0
-0.034228,0.20925,-0.20029,0.060377,0,1,0.493,0.493,0.5,0
-0.034243,0.20935,-0.20066,0.059494,0,1,0.494,0.494,0.5,0
-0.034259,0.20946,-0.20102,0.058611,0,1,0.495,0.495,0.5,0
-0.034274,0.20956,-0.20138,0.057728,0,1,0.496,0.496,0.5,0
-0.03429,0.20967,-0.20175,0.056844,0,1,0.497,0.497,0.5,0
-0.034305,0.20978,-0.20211,0.055961,0,1,0.498,0.498,0.5,0
-0.03432,0.20988,-0.20247,0.055078,0,1,0.499,0.499,0.5,0
-0.034336,0.20999,-0.20284,0.054194,0,1,0.5,0.5,0.5,0
-0.034346,0.21011,-0.20319,0.053285,0,1,0.501,0.501,0.5,0
-0.034357,0.21024,-0.20354,0.052375,0,1,0.502,0.502,0.5,0
-0.034367,0.21036,-0.20389,0.051466,0,1,0.503,0.503,0.5,0
-0.034378,0.21049,-0.20425,0.050557,0,1,0.504,0.504,0.5,0
-0.034389,0.21061,-0.2046,0.049647,0,1,0.505,0.505,0.5,0
-0.034399,0.21073,-0.20495,0.048738,0,1,0.506,0.506,0.5,0
-0.03441,0.21086,-0.20531,0.047828,0,1,0.507,0.507,0.5,0
-0.034419,0.21099,-0.20566,0.046914,0,1,0.508,0.508,0.5,0
-0.034425,0.21113,-0.206,0.045979,0,1,0.509,0.509,0.5,0
-0.03443,0.21127,-0.20634,0.045044,0,1,0.51,0.51,0.5,0
-0.034436,0.21141,-0.20669,0.044108,0,1,0.511,0.511,0.5,0
-0.034441,0.21156,-0.20703,0.043173,0,1,0.512,0.512,0.5,0
-0.034447,0.2117,-0.20737,0.042238,0,1,0.513,0.513,0.5,0
-0.034452,0.21184,-0.20771,0.041303,0,1,0.514,0.514,0.5,0
-0.034458,0.21199,-0.20806,0.040368,0,1,0.515,0.515,0.5,0
-0.034461,0.21214,-0.20839,0.039423,0,1,0.516,0.516,0.5,0
-0.034461,0.2123,-0.20872,0.038462,0,1,0.517,0.517,0.5,0
-0.034462,0.21246,-0.20906,0.037502,0,1,0.518,0.518,0.5,0
-0.034462,0.21263,-0.20939,0.036541,0,1,0.519,0.519,0.5,0
-0.034462,0.21279,-0.20972,0.03558,0,1,0.52,0.52,0.5,0
-0.034462,0.21295,-0.21005,0.03462,0,1,0.521,0.521,0.5,0
-0.034462,0.21312,-0.21038,0.033659,0,1,0.522,0.522,0.5,0
-0.034462,0.21328,-0.21071,0.032699,0,1,0.523,0.523,0.5,0
-0.034459,0.21346,-0.21103,0.031724,0,1,0.524,0.524,0.5,0
-0.034454,0.21364,-0.21135,0.030739,0,1,0.525,0.525,0.5,0
-0.034448,0.21382,-0.21167,0.029753,0,1,0.526,0.526,0.5,0
-0.034443,0.21401,-0.21199,0.028768,0,1,0.527,0.527,0.5,0
-0.034437,0.21419,-0.21231,0.027782,0,1,0.528,0.528,0.5,0
-0.034432,0.21438,-0.21263,0.026797,0,1,0.529,0.529,0.5,0
-0.034426,0.21456,-0.21294,0.025812,0,1,0.53,0.53,0.5,0
-0.034421,0.21475,-0.21326,0.024826,0,1,0.531,0.531,0.5,0
-0.034411,0.21495,-0.21357,0.023823,0,1,0.532,0.532,0.5,0
-0.0344,0.21516,-0.21387,0.022813,0,1,0.533,0.533,0.5,0
-0.034388,0.21536,-0.21418,0.021803,0,1,0.534,0.534,0.5,0
-0.034377,0.21557,-0.21448,0.020794,0,1,0.535,0.535,0.5,0
-0.034366,0.21578,-0.21479,0.019784,0,1,0.536,0.536,0.5,0
-0.034354,0.21598,-0.21509,0.018774,0,1,0.537,0.537,0.5,0
-0.034343,0.21619,-0.2154,0.017765,0,1,0.538,0.538,0.5,0
-0.034332,0.2164,-0.2157,0.016755,0,1,0.539,0.539,0.5,0
-0.034314,0.21663,-0.216,0.015723,0,1,0.54,0.54,0.5,0
-0.034297,0.21685,-0.21629,0.01469,0,1,0.541,0.541,0.5,0
-0.03428,0.21708,-0.21658,0.013657,0,1,0.542,0.542,0.5,0
-0.034262,0.21731,-0.21687,0.012624,0,1,0.543,0.543,0.5,0
-0.034245,0.21754,-0.21716,0.011591,0,1,0.544,0.544,0.5,0
-0.034227,0.21777,-0.21745,0.010558,0,1,0.545,0.545,0.5,0
-0.03421,0.218,-0.21774,0.0095244,0,1,0.546,0.546,0.5,0
-0.034192,0.21824,-0.21803,0.0084884,0,1,0.547,0.547,0.5,0
-0.034168,0.21849,-0.2183,0.0074326,0,1,0.548,0.548,0.5,0
-0.034144,0.21874,-0.21858,0.0063768,0,1,0.549,0.549,0.5,0
-0.03412,0.219,-0.21885,0.005321,0,1,0.55,0.55,0.5,0
-0.034097,0.21925,-0.21913,0.0042652,0,1,0.551,0.551,0.5,0
-0.034073,0.2195,-0.2194,0.0032094,0,1,0.552,0.552,0.5,0
-0.034049,0.21975,-0.21968,0.0021537,0,1,0.553,0.553,0.5,0
-0.034026,0.22001,-0.21995,0.0010978,0,1,0.554,0.554,0.5,0
-0.034,0.22027,-0.22022,3.5317e-05,0,1,0.555,0.555,0.5,0
-0.03397,0.22054,-0.22048,-0.001042,0,1,0.556,0.556,0.5,0
-0.033939,0.22082,-0.22074,-0.0021193,0,1,0.557,0.557,0.5,0
-0.033909,0.2211,-0.22099,-0.0031967,0,1,0.558,0.558,0.5,0
-0.033879,0.22138,-0.22125,-0.004274,0,1,0.559,0.559,0.5,0
-0.033848,0.22165,-0.22151,-0.0053513,0,1,0.56,0.56,0.5,0
-0.033818,0.22193,-0.22177,-0.0064286,0,1,0.561,0.561,0.5,0
-0.033788,0.22221,-0.22203,-0.0075059,0,1,0.562,0.562,0.5,0
-0.033754,0.22249,-0.22228,-0.0085935,0,1,0.563,0.563,0.5,0
-0.033717,0.22279,-0.22252,-0.0096911,0,1,0.564,0.564,0.5,0
-0.03368,0.22309,-0.22276,-0.010789,0,1,0.565,0.565,0.5,0
-0.033643,0.2234,-0.223,-0.011887,0,1,0.566,0.566,0.5,0
-0.033605,0.2237,-0.22324,-0.012984,0,1,0.567,0.567,0.5,0
-0.033568,0.224,-0.22348,-0.014082,0,1,0.568,0.568,0.5,0
-0.033531,0.2243,-0.22372,-0.01518,0,1,0.569,0.569,0.5,0
-0.033494,0.2246,-0.22396,-0.016277,0,1,0.57,0.57,0.5,0
-0.033452,0.22491,-0.22419,-0.017388,0,1,0.571,0.571,0.5,0
-0.033407,0.22524,-0.22441,-0.018505,0,1,0.572,0.572,0.5,0
-0.033363,0.22556,-0.22463,-0.019622,0,1,0.573,0.573,0.5,0
-0.033319,0.22589,-0.22485,-0.020739,0,1,0.574,0.574,0.5,0
-0.033274,0.22621,-0.22507,-0.021856,0,1,0.575,0.575,0.5,0
-0.03323,0.22653,-0.22529,-0.022974,0,1,0.576,0.576,0.5,0
-0.033185,0.22686,-0.22551,-0.024091,0,1,0.577,0.577,0.5,0
-0.033141,0.22718,-0.22573,-0.025208,0,1,0.578,0.578,0.5,0
-0.03309,0.22753,-0.22594,-0.026341,0,1,0.579,0.579,0.5,0
-0.033038,0.22787,-0.22614,-0.027476,0,1,0.58,0.58,0.5,0
-0.032987,0.22822,-0.22634,-0.028611,0,1,0.581,0.581,0.5,0
-0.032935,0.22857,-0.22654,-0.029746,0,1,0.582,0.582,0.5,0
-0.032883,0.22891,-0.22674,-0.030881,0,1,0.583,0.583,0.5,0
-0.032832,0.22926,-0.22694,-0.032016,0,1,0.584,0.584,0.5,0
-0.03278,0.22961,-0.22714,-0.033151,0,1,0.585,0.585,0.5,0
-0.032728,0.22996,-0.22734,-0.034288,0,1,0.586,0.586,0.5,0
-0.032669,0.23033,-0.22752,-0.035439,0,1,0.587,0.587,0.5,0
-0.03261,0.2307,-0.2277,-0.036591,0,1,0.588,0.588,0.5,0
-0.03255,0.23107,-0.22788,-0.037743,0,1,0.589,0.589,0.5,0
-0.032491,0.23144,-0.22806,-0.038895,0,1,0.59,0.59,0.5,0
-0.032432,0.2318,-0.22824,-0.040047,0,1,0.591,0.591,0.5,0
-0.032373,0.23217,-0.22842,-0.041199,0,1,0.592,0.592,0.5,0
-0.032314,0.23254,-0.2286,-0.04235,0,1,0.593,0.593,0.5,0
-0.032253,0.23292,-0.22877,-0.043506,0,1,0.594,0.594,0.5,0
-0.032186,0.23331,-0.22893,-0.044673,0,1,0.595,0.595,0.5,0
-0.03212,0.2337,-0.22909,-0.04584,0,1,0.596,0.596,0.5,0
-0.032053,0.23409,-0.22924,-0.047007,0,1,0.597,0.597,0.5,0
-0.031986,0.23448,-0.2294,-0.048174,0,1,0.598,0.598,0.5,0
-0.03192,0.23487,-0.22955,-0.049341,0,1,0.599,0.599,0.5,0
-0.031853,0.23526,-0.22971,-0.050508,0,1,0.6,0.6,0.5,0
-0.031786,0.23566,-0.22987,-0.051675,0,1,0.601,0.601,0.5,0
-0.031716,0.23605,-0.23001,-0.052847,0,1,0.602,0.602,0.5,0
-0.031642,0.23647,-0.23014,-0.054027,0,1,0.603,0.603,0.5,0
-0.031568,0.23688,-0.23028,-0.055208,0,1,0.604,0.604,0.5,0
-0.031494,0.23729,-0.23041,-0.056388,0,1,0.605,0.605,0.5,0
-0.03142,0.2377,-0.23054,-0.057568,0,1,0.606,0.606,0.5,0
-0.031346,0.23811,-0.23067,-0.058748,0,1,0.607,0.607,0.5,0
-0.031271,0.23852,-0.2308,-0.059928,0,1,0.608,0.608,0.5,0
-0.031197,0.23893,-0.23094,-0.061109,0,1,0.609,0.609,0.5,0
-0.031118,0.23935,-0.23105,-0.062296,0,1,0.61,0.61,0.5,0
-0.031037,0.23978,-0.23116,-0.063487,0,1,0.611,0.611,0.5,0
-0.030955,0.24021,-0.23126,-0.064679,0,1,0.612,0.612,0.5,0
-0.030873,0.24064,-0.23137,-0.06587,0,1,0.613,0.613,0.5,0
-0.030791,0.24107,-0.23148,-0.067061,0,1,0.614,0.614,0.5,0
-0.03071,0.2415,-0.23158,-0.068253,0,1,0.615,0.615,0.5,0
-0.030628,0.24193,-0.23169,-0.069444,0,1,0.616,0.616,0.5,0
-0.030546,0.24236,-0.23179,-0.070636,0,1,0.617,0.617,0.5,0
-0.030458,0.2428,-0.23188,-0.071834,0,1,0.618,0.618,0.5,0
-0.030369,0.24325,-0.23196,-0.073035,0,1,0.619,0.619,0.5,0
-0.03028,0.24369,-0.23203,-0.074235,0,1,0.62,0.62,0.5,0
-0.030191,0.24414,-0.23211,-0.075435,0,1,0.621,0.621,0.5,0
-0.030102,0.24459,-0.23219,-0.076636,0,1,0.622,0.622,0.5,0
-0.030012,0.24503,-0.23227,-0.077836,0,1,0.623,0.623,0.5,0
-0.029923,0.24548,-0.23235,-0.079037,0,1,0.624,0.624,0.5,0
-0.029834,0.24592,-0.23243,-0.080237,0,1,0.625,0.625,0.5,0
-0.029737,0.24638,-0.23248,-0.081444,0,1,0.626,0.626,0.5,0
-0.029641,0.24684,-0.23252,-0.082651,0,1,0.627,0.627,0.5,0
-0.029544,0.2473,-0.23257,-0.083858,0,1,0.628,0.628,0.5,0
-0.029448,0.24776,-0.23262,-0.085064,0,1,0.629,0.629,0.5,0
-0.029351,0.24823,-0.23267,-0.086271,0,1,0.63,0.63,0.5,0
-0.029254,0.24869,-0.23272,-0.087478,0,1,0.631,0.631,0.5,0
-0.029158,0.24915,-0.23277,-0.088685,0,1,0.632,0.632,0.5,0
-0.02906,0.24961,-0.23281,-0.089893,0,1,0.633,0.633,0.5,0
-0.028956,0.25008,-0.23283,-0.091103,0,1,0.634,0.634,0.5,0
-0.028852,0.25055,-0.23285,-0.092314,0,1,0.635,0.635,0.5,0
-0.028748,0.25102,-0.23287,-0.093524,0,1,0.636,0.636,0.5,0
-0.028644,0.25149,-0.23289,-0.094735,0,1,0.637,0.637,0.5,0
-0.028541,0.25197,-0.23291,-0.095946,0,1,0.638,0.638,0.5,0
-0.028437,0.25244,-0.23292,-0.097156,0,1,0.639,0.639,0.5,0
-0.028333,0.25291,-0.23294,-0.098367,0,1,0.64,0.64,0.5,0
-0.028226,0.25338,-0.23295,-0.099578,0,1,0.641,0.641,0.5,0
-0.028115,0.25386,-0.23294,-0.10079,0,1,0.642,0.642,0.5,0
-0.028005,0.25434,-0.23292,-0.102,0,1,0.643,0.643,0.5,0
-0.027894,0.25482,-0.23291,-0.10321,0,1,0.644,0.644,0.5,0
-0.027783,0.25531,-0.23289,-0.10442,0,1,0.645,0.645,0.5,0
-0.027672,0.25579,-0.23288,-0.10563,0,1,0.646,0.646,0.5,0
-0.027561,0.25627,-0.23286,-0.10685,0,1,0.647,0.647,0.5,0
-0.02745,0.25675,-0.23285,-0.10806,0,1,0.648,0.648,0.5,0
-0.027335,0.25723,-0.23282,-0.10927,0,1,0.649,0.649,0.5,0
-0.027218,0.25771,-0.23277,-0.11048,0,1,0.65,0.65,0.5,0
-0.0271,0.2582,-0.23272,-0.11168,0,1,0.651,0.651,0.5,0
-0.026982,0.25869,-0.23267,-0.11289,0,1,0.652,0.652,0.5,0
-0.026865,0.25917,-0.23262,-0.1141,0,1,0.653,0.653,0.5,0
-0.026747,0.25966,-0.23258,-0.11531,0,1,0.654,0.654,0.5,0
-0.026629,0.26014,-0.23253,-0.11652,0,1,0.655,0.655,0.5,0
-0.026512,0.26063,-0.23248,-0.11773,0,1,0.656,0.656,0.5,0
-0.026389,0.26112,-0.2324,-0.11893,0,1,0.657,0.657,0.5,0
-0.026265,0.2616,-0.23232,-0.12014,0,1,0.658,0.658,0.5,0
-0.026141,0.26209,-0.23224,-0.12134,0,1,0.659,0.659,0.5,0
-0.026017,0.26258,-0.23215,-0.12254,0,1,0.66,0.66,0.5,0
-0.025893,0.26307,-0.23207,-0.12374,0,1,0.661,0.661,0.5,0
-0.025769,0.26355,-0.23198,-0.12495,0,1,0.662,0.662,0.5,0
-0.025644,0.26404,-0.2319,-0.12615,0,1,0.663,0.663,0.5,0
-0.02552,0.26453,-0.23181,-0.12735,0,1,0.664,0.664,0.5,0
-0.02539,0.26501,-0.23169,-0.12855,0,1,0.665,0.665,0.5,0
-0.02526,0.2655,-0.23157,-0.12974,0,1,0.666,0.666,0.5,0
-0.02513,0.26598,-0.23145,-0.13093,0,1,0.667,0.667,0.5,0
-0.025,0.26647,-0.23133,-0.13212,0,1,0.668,0.668,0.5,0
-0.02487,0.26696,-0.23121,-0.13332,0,1,0.669,0.669,0.5,0
-0.02474,0.26744,-0.23108,-0.13451,0,1,0.67,0.67,0.5,0
-0.024609,0.26793,-0.23096,-0.1357,0,1,0.671,0.671,0.5,0
-0.024478,0.26841,-0.23083,-0.13689,0,1,0.672,0.672,0.5,0
-0.024343,0.26889,-0.23067,-0.13807,0,1,0.673,0.673,0.5,0
-0.024207,0.26937,-0.23051,-0.13925,0,1,0.674,0.674,0.5,0
-0.024071,0.26985,-0.23035,-0.14043,0,1,0.675,0.675,0.5,0
-0.023935,0.27033,-0.23019,-0.14161,0,1,0.676,0.676,0.5,0
-0.023799,0.27081,-0.23003,-0.14279,0,1,0.677,0.677,0.5,0
-0.023664,0.27128,-0.22987,-0.14397,0,1,0.678,0.678,0.5,0
-0.023528,0.27176,-0.2297,-0.14515,0,1,0.679,0.679,0.5,0
-0.02339,0.27224,-0.22953,-0.14632,0,1,0.68,0.68,0.5,0
-0.023249,0.27271,-0.22933,-0.14748,0,1,0.681,0.681,0.5,0
-0.023109,0.27318,-0.22913,-0.14864,0,1,0.682,0.682,0.5,0
-0.022968,0.27365,-0.22892,-0.1498,0,1,0.683,0.683,0.5,0
-0.022827,0.27411,-0.22872,-0.15096,0,1,0.684,0.684,0.5,0
-0.022686,0.27458,-0.22852,-0.15212,0,1,0.685,0.685,0.5,0
-0.022545,0.27505,-0.22832,-0.15328,0,1,0.686,0.686,0.5,0
-0.022404,0.27552,-0.22811,-0.15444,0,1,0.687,0.687,0.5,0
-0.022261,0.27598,-0.22789,-0.15559,0,1,0.688,0.688,0.5,0
-0.022115,0.27643,-0.22764,-0.15673,0,1,0.689,0.689,0.5,0
-0.02197,0.27689,-0.2274,-0.15787,0,1,0.69,0.69,0.5,0
-0.021825,0.27734,-0.22715,-0.15901,0,1,0.691,0.691,0.5,0
-0.021679,0.27779,-0.22691,-0.16014,0,1,0.692,0.692,0.5,0
-0.021534,0.27824,-0.22666,-0.16128,0,1,0.693,0.693,0.5,0
-0.021388,0.2787,-0.22642,-0.16242,0,1,0.694,0.694,0.5,0
-0.021243,0.27915,-0.22617,-0.16356,0,1,0.695,0.695,0.5,0
-0.021095,0.27959,-0.2259,-0.16467,0,1,0.696,0.696,0.5,0
-0.020946,0.28002,-0.22561,-0.16578,0,1,0.697,0.697,0.5,0
-0.020796,0.28045,-0.22532,-0.16689,0,1,0.698,0.698,0.5,0
-0.020647,0.28089,-0.22503,-0.168,0,1,0.699,0.699,0.5,0
-0.020498,0.28132,-0.22474,-0.16911,0,1,0.7,0.7,0.5,0
-0.020349,0.28175,-0.22445,-0.17022,0,1,0.701,0.701,0.5,0
-0.020199,0.28218,-0.22416,-0.17133,0,1,0.702,0.702,0.5,0
-0.02005,0.28262,-0.22387,-0.17244,0,1,0.703,0.703,0.5,0
-0.019898,0.28303,-0.22354,-0.17352,0,1,0.704,0.704,0.5,0
-0.019746,0.28343,-0.22321,-0.1746,0,1,0.705,0.705,0.5,0
-0.019593,0.28384,-0.22287,-0.17567,0,1,0.706,0.706,0.5,0
-0.019441,0.28425,-0.22254,-0.17675,0,1,0.707,0.707,0.5,0
-0.019288,0.28465,-0.2222,-0.17783,0,1,0.708,0.708,0.5,0
-0.019136,0.28506,-0.22186,-0.1789,0,1,0.709,0.709,0.5,0
-0.018984,0.28547,-0.22153,-0.17998,0,1,0.71,0.71,0.5,0
-0.018831,0.28587,-0.22119,-0.18105,0,1,0.711,0.711,0.5,0
-0.018676,0.28625,-0.22081,-0.18209,0,1,0.712,0.712,0.5,0
-0.018522,0.28663,-0.22043,-0.18313,0,1,0.713,0.713,0.5,0
-0.018367,0.287,-0.22005,-0.18417,0,1,0.714,0.714,0.5,0
-0.018212,0.28738,-0.21966,-0.1852,0,1,0.715,0.715,0.5,0
-0.018057,0.28775,-0.21928,-0.18624,0,1,0.716,0.716,0.5,0
-0.017902,0.28813,-0.2189,-0.18728,0,1,0.717,0.717,0.5,0
-0.017748,0.28851,-0.21852,-0.18832,0,1,0.718,0.718,0.5,0
-0.017593,0.28887,-0.21812,-0.18934,0,1,0.719,0.719,0.5,0
-0.017436,0.28921,-0.21769,-0.19034,0,1,0.72,0.72,0.5,0
-0.01728,0.28955,-0.21726,-0.19133,0,1,0.721,0.721,0.5,0
-0.017124,0.28989,-0.21683,-0.19232,0,1,0.722,0.722,0.5,0
-0.016968,0.29023,-0.2164,-0.19332,0,1,0.723,0.723,0.5,0
-0.016811,0.29057,-0.21597,-0.19431,0,1,0.724,0.724,0.5,0
-0.016655,0.29091,-0.21554,-0.1953,0,1,0.725,0.725,0.5,0
-0.016499,0.29125,-0.21511,-0.1963,0,1,0.726,0.726,0.5,0
-0.016342,0.29157,-0.21466,-0.19727,0,1,0.727,0.727,0.5,0
-0.016185,0.29187,-0.21418,-0.19821,0,1,0.728,0.728,0.5,0
-0.016028,0.29216,-0.2137,-0.19915,0,1,0.729,0.729,0.5,0
-0.015872,0.29246,-0.21322,-0.2001,0,1,0.73,0.73,0.5,0
-0.015715,0.29276,-0.21274,-0.20104,0,1,0.731,0.731,0.5,0
-0.015558,0.29305,-0.21226,-0.20198,0,1,0.732,0.732,0.5,0
-0.015401,0.29335,-0.21178,-0.20292,0,1,0.733,0.733,0.5,0
-0.015244,0.29365,-0.2113,-0.20387,0,1,0.734,0.734,0.5,0
-0.015088,0.29391,-0.21079,-0.20477,0,1,0.735,0.735,0.5,0
-0.014931,0.29416,-0.21026,-0.20566,0,1,0.736,0.736,0.5,0
-0.014774,0.29441,-0.20973,-0.20655,0,1,0.737,0.737,0.5,0
-0.014618,0.29466,-0.2092,-0.20743,0,1,0.738,0.738,0.5,0
-0.014461,0.29491,-0.20867,-0.20832,0,1,0.739,0.739,0.5,0
-0.014305,0.29516,-0.20815,-0.2092,0,1,0.74,0.74,0.5,0
-0.014148,0.29541,-0.20762,-0.21009,0,1,0.741,0.741,0.5,0
-0.013992,0.29566,-0.20709,-0.21098,0,1,0.742,0.742,0.5,0
-0.013837,0.29586,-0.20652,-0.21181,0,1,0.743,0.743,0.5,0
-0.013681,0.29606,-0.20594,-0.21263,0,1,0.744,0.744,0.5,0
-0.013526,0.29625,-0.20536,-0.21346,0,1,0.745,0.745,0.5,0
-0.013371,0.29645,-0.20478,-0.21428,0,1,0.746,0.746,0.5,0
-0.013216,0.29664,-0.2042,-0.2151,0,1,0.747,0.747,0.5,0
-0.013061,0.29683,-0.20362,-0.21593,0,1,0.748,0.748,0.5,0
-0.012906,0.29703,-0.20304,-0.21675,0,1,0.749,0.749,0.5,0
-0.01275,0.29722,-0.20246,-0.21757,0,1,0.75,0.75,0.5,0
-0.012598,0.29736,-0.20183,-0.21832,0,1,0.751,0.751,0.5,0
-0.012445,0.29749,-0.2012,-0.21908,0,1,0.752,0.752,0.5,0
-0.012292,0.29763,-0.20057,-0.21983,0,1,0.753,0.753,0.5,0
-0.012139,0.29776,-0.19994,-0.22058,0,1,0.754,0.754,0.5,0
-0.011987,0.2979,-0.19931,-0.22134,0,1,0.755,0.755,0.5,0
-0.011834,0.29803,-0.19868,-0.22209,0,1,0.756,0.756,0.5,0
-0.011681,0.29817,-0.19805,-0.22284,0,1,0.757,0.757,0.5,0
-0.011529,0.29829,-0.19741,-0.22358,0,1,0.758,0.758,0.5,0
-0.01138,0.29836,-0.19673,-0.22426,0,1,0.759,0.759,0.5,0
-0.01123,0.29843,-0.19605,-0.22494,0,1,0.76,0.76,0.5,0
-0.011081,0.2985,-0.19537,-0.22562,0,1,0.761,0.761,0.5,0
-0.010932,0.29857,-0.19469,-0.22629,0,1,0.762,0.762,0.5,0
